1, -605.075846, -605.9380578, 85.5582163, correct
1, -71.87864644, -83.40610827, 16.58218036, correct
1, -456.4177363, -453.0971676, -1.098425982, correct
1, -662.7187865, -673.1714799, -53.14350462, correct
1, -173.512252, -175.4843548, 33.58810773, correct
1, -310.7934656, -324.9169548, -65.17090244, correct
1, -328.2380397, -339.4292405, 18.87718116, correct
1, -157.5845974, -148.6488235, -2.729064474, correct
1, -136.3477246, -128.7631272, -12.41704288, correct
1, -636.9311552, -646.1832378, -8.26338579, correct
1, -109.0431739, -124.4996146, -46.55536152, correct
1, -649.0665111, -646.532559, -82.18528794, correct
1, -188.6814469, -189.4515314, 51.66575877, correct
1, -416.9778296, -427.1784133, 71.16184703, correct
1, -674.8541424, -689.0033596, -16.24909821, correct
1, -8.168028005, -1.840010609, 14.224722, correct
1, -199.2998833, -209.325603, 19.08004964, correct
1, -572.462077, -576.8547216, -23.4431992, correct
1, -480.6884481, -489.955708, 2.561477604, correct
1, -162.8938156, -151.2584597, 56.97541018, correct
1, -605.075846, -611.1435239, 74.71313035, correct
1, -443.5239207, -435.7735802, 5.790783071, correct
